N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
2688|0.8233658|0.9817478|0.836081|0.9030781|1|Subject:Grapple_Ray|0.125000000|@briscoefunnyguy @_kaeejones da fuck that hoe look sad
2689|0.82344764|0.9817579|0.8361582|0.9031274|1|Subject:Stress_position|0.150000006|@briscoefunnyguy lol he still a lil bitch
2690|0.8235294|0.98176795|0.8362353|0.90317667|0|Subject:Offence_against_the_person|0.614814818|@brizgotti these new nigga hipster hypebeasts love all these faggot ass bright colors and nike keeps giving them what they want smh
2691|0.82361114|0.981778|0.8363123|0.90322584|1|Subject:Offences_Against_the_Person_Act|0.300000012|"@broadwaymensa hoes not women, like to be the center of attention"
2692|0.82369274|0.9817881|0.8363893|0.9032749|1|Subject:Animal_bite|0.333333343|"@brocktonbitch we niggas like fuckin roaches. let one in and you hot dam infested. you a crazy bitch. i dig yo ass"
2693|0.8237743|0.9817981|0.8364662|0.90332407|1|Subject:Adult_abuse|0.200000003|@brodywaynelyles these kids are pussies. we got a white trash kid &amp; a thugnasty wanna be up in here &#128514;
2694|0.82385576|0.9818082|0.83654296|0.90337306|1|Subject:Poof|0.333333343|@brotherdiabeats take your queer ass dubstep out of here
2695|0.8239372|0.9818182|0.83661973|0.9034221|1|Subject:Bitch_tits|0.375000000|"@brutal_brandy we had a pacer in the 70s &amp; i 'member loving when ""hair of the dog"" came on the quadraphonic stereo so i could say ""bitch""lol"
2696|0.8240185|0.9818282|0.8366964|0.903471|1|Subject:Peer_abuse|0.200000003|@bryanbalsamo lmao u ain't a savage &#128514;&#128514; these hoes for everybody
2697|0.823638|0.9818282|0.83630395|0.9032421|2|Subject:Offences_Against_the_Person_Act|0.300000012|"@bryanstars atl, bvb, sws, ptv, the relapse symphony, set it off, farewell, my love, mayday parade, fob, paramore, etc"
2698|0.823258|0.9818282|0.83591187|0.90301347|2|Subject:Beaner|0.291666687|@buckm00se @cuauhtli02 we gunna laff at chava/rubio beaner supporters in a min
2699|0.82333946|0.98183817|0.83598876|0.90306246|1|Subject:Islamic_Movement_of_Central_Asia|0.111111119|@buckm00se @darealalexinla i didn't spoil anything &amp; you should have been watched it nigger nig nog
2700|0.8229599|0.98183817|0.8355972|0.902834|2|Subject:Kike|0.224999994|@buckm00se @lexxx_ruger @ivanrabago_ the kikes want to charge you &#128175; dollaz for the complete version http://t.co/zjdlwiajeo
2701|0.8230415|0.9818482|0.83567417|0.9028832|0|Subject:Dry_run_(terrorism)|0.187500000|@buckm00se @letsargueboxing sand nigger ran over some kidd
2702|0.823123|0.98185813|0.83575106|0.9029322|0|Subject:Parkerian_Hexad|0.250000000|@buckm00se i don't like the sand nigger but it's entertaining like 6 knockdowns
2703|0.8232044|0.98186815|0.8358279|0.9029813|0|Subject:Poof|0.333333343|@buckm00se joe cortez is the ultimate faggot that fight proved it
2705|0.82328576|0.9818781|0.83590466|0.90303034|0|Subject:Offences_Against_the_Person_Act|0.355555594|@buckm00se all us beaners were pissed like robert when the jew ref stopped it
2706|0.82336706|0.98188806|0.8359813|0.9030792|1|Subject:Offences_Against_the_Person_Act|0.633333325|@buckm00se post the bid where you tell that nig to use the jab
2707|0.8234483|0.98189795|0.8360579|0.90312815|0|Subject:Torture_chamber|0.222222224|@buckm00se true sand niggers &amp; bum brits claim he's a atg hall of fame legend smh
2708|0.8235294|0.9819079|0.83613443|0.903177|1|Subject:Time-out_(parenting)|0.250000000|"@buffalodave1 @bretvondehl @alexfoxx13 @brandonkilexxx @jccharles8 @tylergloyd wait,wait,wait, the new one or the ep?son of a bitch lucky ;)"
2709|0.8236105|0.9819178|0.8362109|0.90322584|1|Subject:Right_to_work|0.180555552|@bullskickass i've decided that #bullsnation are retarded. #love
2711|0.82323235|0.9819178|0.8358209|0.9029982|2|Subject:Abuse_of_information|0.699999988|@buster_espn sounds like they are holding back info.......yankee shill
2712|0.8233135|0.9819277|0.83589745|0.9030471|1|Subject:Offences_Against_the_Person_Act|0.266666681|@buy_mortimer @wiigjosh @iowa51005 @tc_live2014 @todd_calfee hookers are always complimentary-who wants to be with a bitch?
2713|0.82293576|0.9819277|0.8355079|0.9028197|2|Subject:Offences_Against_the_Person_Act|1.014814854|@bywatergal @yankees @empirestatebldg that game winning hit in thursday capped a great career. the guy is a 1st ballot hof. or else.
2715|0.82255846|0.9819277|0.8351188|0.9025925|2|Subject:Potato_cannon|0.191666663|@cantista @brelston @henereyg eating a roasted potato and smiling till my cheeks are sore; the crow sfx in this cape crisis are super-great
2716|0.82218146|0.9819277|0.83472997|0.9023653|2|Subject:Abuse_of_information|0.200000003|@cbsthismorning @norahodonnell tx trash you know trouble w aca is in gop gov states but like @60 @laralogan_news you report lies anyway
2717|0.8218049|0.9819277|0.8343415|0.90213835|2|Subject:Abuse_of_information|0.783333361|@cbsthismorning @charlierose @norahodonnell tx trash your show was a disgrace this am engaging w @mittromney disrespecting the president
2719|0.8218864|0.9819376|0.8344186|0.9021875|0|Subject:Abuse_of_information|0.400000006|@cbsthismorning @charlierose racist @norahodonnell tx trash racist why wld u intvw @mittromney n ask racist questions itwas so disrespectful
2720|0.8215103|0.9819376|0.8340307|0.9019608|2|Subject:The_Color_Orange|0.500000000|@ccobey @tess_stepakoff there isn't a green one either. there's red and yellow in that pic...
2721|0.821592|0.9819475|0.8341078|0.9020101|1|Subject:Right_to_die|0.150000006|"@cdnballjunkie i jus wanna let you know okc trash, ibaka ain't shit, y'all ain't goin nowhere without harden"
2722|0.8216735|0.9819574|0.8341849|0.90205926|1|Subject:Offence_against_the_person|0.355555594|"@cdnballjunkie spurs bitch that's the team, you dont want no problems"
2723|0.82175505|0.9819672|0.83426183|0.9021084|0|Subject:Adult_abuse|0.833333373|"@charlesbarrkley hey sir house nigger, uncle tom aren't you from grand ole mississippi, i rest my case!"
2724|0.8218365|0.98197705|0.8343387|0.90215755|1|Subject:Abuse_of_power|0.300000012|"@charlesbarrkley you need your ass whipped with a whip mr house nigger, remember u will always b a nigger to them!"
2725|0.82191783|0.9819869|0.83441556|0.9022066|1|Subject:Offence_against_the_person|0.490476221|@childishcudl @cheefpolo bitch mind your business
2726|0.8219991|0.9819967|0.8344923|0.90225565|1|Subject:Nuisance_fee|0.250000000|@cmbgaming11 @beechhd oh you mean like how you started to be a cunt to jp about something that has nothing to do with you?
2727|0.8220803|0.98200655|0.83456904|0.9023046|1|Subject:Offences_Against_the_Person_Act|0.744444489|@cm_utlr your man looks terrified in that picture. do you beat him? or just treat him like a regular bitch?
2729|0.82216144|0.9820163|0.8346457|0.9023535|1|Subject:Stress_position|0.300000012|@cr4zyf0ru i just really miss you and i know we can drink it off and talk about all of our problems like basic bitches
2731|0.8222425|0.98202616|0.8347222|0.9024024|1|Subject:Offences_Against_the_Person_Act|0.400000036|@csnchicago punk ass bitch. #bullstalk
2732|0.82232344|0.98203593|0.8347987|0.9024512|1|Subject:Nuisance_fee|0.250000000|@csvndy i wanna be that white nigga chillin in my mini cooper just throwin money at bitches
2733|0.8224044|0.9820457|0.8348751|0.9025|1|Subject:Offences_Against_the_Person_Act|0.266666681|@csalazar_04 press start bitch &#128529;
2734|0.8224852|0.9820555|0.83495146|0.90254873|1|Subject:Nuisance_fee|0.500000000|@c_janacek07 @nick_504_ a fucking verse from don trip bitch stop assuming shit
2735|0.822566|0.9820652|0.83502775|0.9025974|1|Subject:Police_abuse|0.285714298|@cabhotties who ever said this is so dumb. my moms a cop &amp; ill have her track you down for being a lil bitch. kay bye(:
2736|0.8221919|0.9815318|0.83502775|0.90237206|1|Subject:Hoe_Kah_Hong|0.068750001|@caelang15 that nigga was eating that hoe lol
2737|0.8222727|0.9815418|0.8351039|0.9024208|1|Subject:Stress_position|0.150000006|@caliqueeen14 you da realest bitch out here amber
2738|0.8223535|0.9815518|0.83518004|0.9024694|1|Subject:Animal_bite|0.166666672|@callme__jetson hoe ass nigga. &#128529;
2740|0.8224341|0.98156184|0.8352561|0.90251803|1|Subject:Animal_bite|0.166666672|@callmedaishaa ghetto ass pocahontas .
2741|0.8225148|0.9815718|0.8353321|0.9025667|1|Subject:Nuisance_fee|0.500000000|@callmerenee_ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039; my bad bitch im logged in on everybody shit
2743|0.8225953|0.9815818|0.83540803|0.9026152|1|Subject:Offences_Against_the_Person_Act|0.300000012|@callmerenee_ bitch im too mad im finna throw this bitch outside
2744|0.82267576|0.98159176|0.83548385|0.90266365|1|Subject:Nuisance_fee|0.250000000|@callmerenee_ bitch u 1
2745|0.8227561|0.9816017|0.83555967|0.90271217|1|Subject:Nuisance_fee|0.250000000|@callmerenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;
2746|0.82283646|0.98161167|0.83563536|0.9027605|1|Subject:Nuisance_fee|0.250000000|@callmerenee_ dam bitch
2748|0.8229167|0.9816216|0.835711|0.9028089|1|Subject:Bitch_tits|0.250000000|"@callneeshcakey &#128514; das new bae , my bitch bad or naw lmao"
2749|0.82299685|0.9816316|0.8357866|0.9028572|1|Subject:Nuisance_fee|0.500000000|@callneeshcakey &#128514;&#128514; bitches aint shit
2751|0.8230769|0.9816415|0.83586204|0.9029054|1|Subject:Offences_Against_the_Person_Act|0.266666681|@callneeshcakey bitch i know stfu &#128514;
2752|0.8227047|0.9816415|0.83547795|0.9026813|2|Subject:Dago_dazzler|0.216666684|"@callneeshcakey no , a pop wop &#128514;"
2753|0.82233274|0.9816415|0.83509415|0.9024572|2|Subject:Dago_dazzler|0.216666684|@callneeshcakey pop wop and drop it tho
2754|0.822413|0.98165137|0.83516985|0.9025056|1|Subject:Stress_position|0.150000006|@callneeshcakey to lay up w my bitch
2755|0.8224932|0.98166126|0.83524555|0.9025539|1|Subject:Nuisance_fee|0.250000000|@callneeshcakey umm bitch hello i was not alive so i clearly dobt have it
2756|0.8221219|0.98166126|0.8348624|0.90233016|2|Subject:Human_rights_abuses_in_Kashmir|0.388888925|@callneeshcakey we in this bitch finna get crunk eyebrows on double papp &#128165;&#128165;
2757|0.82220215|0.98167115|0.8349381|0.9023786|1|Subject:Offences_Against_the_Person_Act|0.400000036|"@cam_coles you don't know what i know. name somebody colder, you monkey faced immigrant"
2760|0.8218313|0.98167115|0.83455545|0.90215504|2|Subject:Format_shifting|0.250000030|@capitolevan that's where i saw the leprechaun. he told me to burn things.
2761|0.82191163|0.98168105|0.83463126|0.90220356|1|Subject:Abuse_prevention_program|0.133333340|@capodaasshole @alejandro_bihhh all hoes singing it too
2762|0.82199186|0.9816909|0.83470696|0.9022519|1|Subject:Talking_shit|0.349999994|@capodaasshole @alejandro_bihhh damn that hoe just came out but look at how many hoes said his shit jamming on my shit
2763|0.8220721|0.9817008|0.8347826|0.90230024|1|Subject:Fundaci?n_Mujeres_en_Igualdad|0.352000028|@capodaasshole @alejandro_bihhh lmaooo i wanted them hoes she was suppose to hold em
2764|0.8221522|0.9817106|0.8348582|0.9023486|1|Subject:Hoe_Kah_Hong|0.137500003|@capodaasshole @alejandro_bihhh lmaooo niggas ain't but hoes is i think i'm winning
2766|0.82223225|0.98172045|0.8349337|0.90239686|1|Subject:Stress_position|0.150000006|@capodaasshole @alejandro_bihhh me either but if the bitch like put on that beyonc&#233; nigga ain't gone hesitate
2767|0.8223122|0.9817303|0.83500916|0.9024451|1|Subject:Right_to_work|0.375000030|@capodaasshole @alejandro_bihhh whatever turn them hoes on z-ro ain't gone get the bitch wet
2768|0.8223921|0.98174006|0.8350845|0.9024932|1|Subject:Offences_Against_the_Person_Act|0.466666669|@capodaasshole i fuck with takeoff nigga get on the bitch and just snap
2769|0.8224719|0.9817499|0.83515984|0.90254134|1|Subject:2_+_2_=_5|0.216666669|@capodaasshole lol that hoe for 5yr old
2770|0.82255167|0.98175967|0.83523506|0.90258944|1|Subject:Dating_abuse|0.211111128|@capodaasshole naw where can i see that hoe at
2771|0.82263136|0.98176944|0.8353102|0.9026374|1|Subject:Offence_against_the_person|0.300000012|@capodaasshole wiz had a warrant like a bitch
2772|0.82271093|0.9817792|0.8353853|0.9026854|1|Subject:Iron_chair|0.424999982|@capodaasshole yea he coming back him big rod doing something for that hoe
2773|0.8227905|0.981789|0.83546036|0.9027334|1|Subject:Nuisance_fee|0.250000000|@captelliott nfn you bitch to much.
2774|0.82286996|0.9817987|0.8355353|0.9027812|1|Subject:Rock_'n_Roll_(G.I._Joe)|0.120000005|"@carelessone92 i'm not hollywood at all my nig, u brought me to twitter n bounced"
2775|0.82294935|0.9818084|0.8356102|0.90282905|1|Subject:Strawberry_Fields_(Guantanamo)|0.187500000|@carelessone92 a young nigga turned into mr. catchmeifyoucan....i'm in da field my nig #wedaopps #fukemweball
2776|0.8230287|0.9818182|0.835685|0.90287685|1|Subject:Stress_position|0.300000012|"@carelessone92 he a real nigga tho, that bitch know her place"
2778|0.8231079|0.9818279|0.83575976|0.9029246|1|Subject:Adult_abuse|0.333333343|"@carelessone92 weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout"
2779|0.8227395|0.9813034|0.83575976|0.9027027|0|Subject:FILA_Grappling|0.044999998|@carelessone92 you styl gotta get dem tweets off my nig
2780|0.8228188|0.9813134|0.83583444|0.90275043|1|Subject:Offences_Against_the_Person_Act|0.266666681|"@carlafinch what can i say, im a stubborn son of a bitch."
2781|0.8224508|0.9813134|0.8354545|0.9025288|2|Subject:Grapple_Ray|0.125000000|"@carlavanderwaal @jaymaroley &amp; als je over syrie tweet, volg @partisangirl maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat."
2784|0.8220832|0.9813134|0.83507496|0.9023073|2|Subject:Adult_abuse|0.250000000|@carxlito ps3 and case is still in the trash can. idgaf anymore
2785|0.8221626|0.98132336|0.8351499|0.90235525|1|Subject:Nuisance_fee|0.500000000|@cashhaddict damn i wanted to buy that bitch that shit was tough
2786|0.8222421|0.9813333|0.8352247|0.9024032|1|Subject:2_+_2_=_5|0.288888901|@cassiusclay_232 i know bro nigga seen a 7'1 african playing guard and was handling the hoe
2787|0.8223214|0.98134327|0.83529943|0.902451|1|Subject:Right_to_work|0.250000000|@cassiusclay_232 lebron brought the bitch down to his knees chill
2789|0.8219545|0.98134327|0.83492064|0.90222985|2|Subject:Adult_abuse|0.250000000|@catholicmomva @neal_dewing that would cripple our military :)
2791|0.8220339|0.9813532|0.83499545|0.9022777|1|Subject:Briggs'_Plan|0.232142895|@caymarieee bitch i'm not coming no more you said your making plans !
2792|0.8221132|0.9813632|0.83507025|0.9023256|1|Subject:Time-out_(parenting)|0.285714298|@caymarieee bitch i'm talm bout at like 10 &#9995;&#128514;
2793|0.8221925|0.9813731|0.83514494|0.9023734|1|Subject:Offences_Against_the_Person_Act|0.266666681|@caymarieee bitch ion got no attitude &#9995;&#128514;&#128557; sorry hoe i'm shaded rn
2795|0.8222717|0.98138297|0.83521956|0.9024212|1|Subject:Offences_Against_the_Person_Act|0.300000012|@caymarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;
2796|0.82235086|0.98139286|0.8352941|0.9024688|1|Subject:Machiavellianism_in_the_workplace|0.232804269|@caymarieee oh bitch but you couldn't answer mine when i needed a paccage delivered to your house ! so fucc off &#128514;&#128557;
2797|0.8224299|0.98140275|0.83536863|0.90251654|1|Subject:Offences_Against_the_Person_Act|0.266666681|@caymarieee omg bitch go to sleep it was just a coincidence huh ? &#9995;&#128514;
2798|0.82206404|0.98140275|0.834991|0.902296|2|Subject:Claimants_Bill_of_Rights|0.200000003|@cay_jen i didn't think you knew of a bird that couldn't be tamed. #cajuncharm
2799|0.8221432|0.98141265|0.83506554|0.90234375|1|Subject:Offences_Against_the_Person_Act|0.355555594|"@cdashray ""she's wearing the same shirt, what a bitch."""
2801|0.82222223|0.9814225|0.83514|0.9023914|1|Subject:Offences_Against_the_Person_Act|0.355555594|@ceencrumpets self low down black bitch?
2803|0.8223012|0.9814324|0.83521444|0.90243906|1|Subject:Torture_chamber|0.222222224|@ceeross shoulda told her yeah if i can take you home for pussy lol
2804|0.8223801|0.9814422|0.8352888|0.9024866|1|Subject:Bitch_tits|0.250000000|@cee_murda94 bitch bye you can't get it
2805|0.8224589|0.98145205|0.8353631|0.90253407|1|Subject:Nuisance_fee|0.250000000|@cee_murda94 bitch is you drunk or nah
2806|0.8225377|0.9814619|0.83543736|0.9025816|1|Subject:Offences_Against_the_Person_Act|0.466666669|@cee_murda94 it's almost ya fucking birthday. so act right niglet
2807|0.82217294|0.9814619|0.83506083|0.9023618|2|Subject:2_+_2_=_5|0.216666669|@cee_murda94 no it's yellow fin. it's in edgewater
