N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
8076|0.18335404|0.024013206|0.6926407|0.046417173|1||0.0|bitches can't fuck with my bitches they deadly
8077|0.18333127|0.024009604|0.6926407|0.046410445|1||0.0|bitches cheat on they bitch... but be soooooo hurt when they bitch cheat back.
8078|0.1833085|0.024006002|0.6926407|0.046403714|1||0.0|"bitches complain about they baby daddies not being shit, but bitch you knew he wasn't shit you didn't have to keep that baby you chose to &#9995;&#128514;"
8079|0.18328573|0.024002401|0.6926407|0.04639699|1||0.0|bitches corny with that not saving numbers shit i hate them hoes
8080|0.18326297|0.0239988|0.6926407|0.04639026|1||0.0|bitches don't even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches
8081|0.18324022|0.0239952|0.6926407|0.04638353|1||0.0|bitches dont wann fxck me no more bitches wanna fxck all my bitches
8082|0.18321748|0.023991603|0.6926407|0.046376813|1||0.0|bitches get on twitter an turn to saints like they not hoes that shit kill a nigga
8083|0.18319474|0.023988007|0.6926407|0.046370093|1||0.0|"bitches know they bitches, bitch."
8084|0.183172|0.02398441|0.6926407|0.04636337|1||0.0|bitches love beefing over a nigga that's always in other bitches faces.
8085|0.18314928|0.023980815|0.6926407|0.04635666|1||0.0|bitches make me happy. rt @asaakira: material objects make bitches happy #iphone6
8086|0.18312655|0.023977222|0.6926407|0.046349946|1||0.0|bitches on me bout da lil flexin shit on snapchat &#128176;&#128176;&#128176;&#128176;&#128176;&#128514; bitch please
8087|0.18310383|0.023973629|0.6926407|0.046343226|1||0.0|bitches rather be petty with his hoes instead of posting bail now that ah really fck em up.....psa
8088|0.18308112|0.023970038|0.6926407|0.046336517|1||0.0|bitches so stupid!!! yal can't know how i'm bouta start popping bitches
8089|0.18305841|0.023966447|0.6926407|0.04632981|1||0.0|"bitches swear up and down they pussy the best, but ain't."
8090|0.18303572|0.023962857|0.6926407|0.046323102|1||0.0|bitches talmbout they limber got these bitches in limbo
8091|0.18301302|0.02395927|0.6926407|0.0463164|1||0.0|bitches think they're slick but no matter how hard they try and hide it we can still tell if they're hoes or not
8092|0.18299033|0.023955682|0.6926407|0.046309695|1||0.0|bitches will be bitches
8093|0.18296765|0.023952097|0.6926407|0.046302997|1||0.0|bitches will be bitches.
8094|0.18294497|0.023948511|0.6926407|0.0462963|1||0.0|bitches with kids are retarded
8095|0.18292229|0.023944927|0.6926407|0.046289604|1||0.0|bitches with trash pussy always want unprotected sex
8096|0.18289962|0.023941344|0.6926407|0.046282906|1||0.0|"bitches, bitches, bitches."
8097|0.18287697|0.023937762|0.6926407|0.04627621|1||0.0|"bite me bitch , chew on a 19 footer"
8098|0.18285431|0.023934182|0.6926407|0.04626952|1||0.0|bitzy probably popped a percocet before she had these drinks with mellie. she seems like that kind of of trill ol' bitch. #scandalabc
8099|0.18295553|0.023934182|0.6926407|0.04626952|2||0.0|"bjergsen just made a full as rune page. i don't just me full as reds and quints i mean as reds, blues, yellows, and quints. 47% as"
8100|0.18293287|0.023930602|0.6926407|0.04626283|1||0.09090909|blac chyna's ass should've threw him off first of all. it's wop sided and those cheek piercing trashy as hell.
8101|0.18291022|0.023927022|0.6926407|0.04625614|1||0.0|"black dynamite! &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; ""all the hoes gone?! my dick harder than slavery!"" *wall-slides*"
8102|0.18288757|0.023923445|0.6926407|0.046249457|1||0.0|"black bitches be boisterous belligerent buffaloes! #alliterationtuesday&#160; #damnismartallofasudden"
8103|0.18286492|0.02391987|0.6926407|0.046242774|0||0.0|black bitches don't be kickin up in our school. bitches still comin wit durags still on they head nd shit.
8104|0.18284228|0.023916293|0.6926407|0.046236094|0||0.0|black cops want to kill white citizens. spic cops want to kill anglo citizens. zigeuner cops are all rapists.
8105|0.18294343|0.023916293|0.6926407|0.046236094|2||0.0|"black guy in class: *attempts to throw a paper ball into the trash* *misses* mrs. mundy: ""you're a disgrace to your race, marcus"" &#128514;&#128514;&#128514;"
8106|0.1829208|0.023912719|0.6926407|0.04622941|0||0.0|black people like @chiefkeef disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity
8107|0.18289815|0.023909146|0.6926407|0.04622274|1||0.0|black twitter needs to get off paul george dick about him impregnating a stripper. wiz did. tyga did. kanye turned a hoe into a housewife
8108|0.18287553|0.023905573|0.6926407|0.04621606|1||0.0|blah blah idgaf bout you crazy ass bitch
8109|0.1828529|0.023902003|0.6926407|0.04620939|1||0.0|blah blah blah blah.. how it sound when these bitches talk &#128530;&#128564;
8110|0.18283029|0.023898432|0.6926407|0.046202715|1||0.0|blah. in all honesty.... i just need some pussy. that's it
8111|0.18280767|0.023894863|0.6926407|0.046196047|1||0.0|blatt trash too ... but twitter said he was good
8112|0.18278506|0.023891294|0.6926407|0.04618938|1||0.0|"blocked his fuzzy butt&#128522; .@odifass: @veritaz @tarekfatah @tariksalym ignore this low life creature...."""
8113|0.18276246|0.023887727|0.6926407|0.046182707|1||0.0|"blonde bitch wit her blue eyes, like butter when she spread"
8114|0.18273987|0.023884162|0.6926407|0.046176042|1||0.0|blood this nigga dion retarded
8115|0.18271726|0.023880597|0.6926407|0.046169385|1||0.0|blow up the pussy like hussein. bitch look at me crazy like who's sane? @ravenxmiyagi
8116|0.1828183|0.024026265|0.6939655|0.046444543|1||0.11111111|blows my mind how some guys have these model type girls then cheat on them with some ghetto hoe.
8117|0.1827957|0.02402268|0.6939655|0.04643784|1||0.0|"blunt to the head, fuck feds, i eat pussy till my tongue red"
8118|0.18277311|0.024019096|0.6939655|0.046431147|1||0.0|boats n hoes boats n hoes gotta have me my boats n hoes!!!!!!!
8119|0.18275052|0.024015512|0.6939655|0.046424452|1||0.0|bobby bitch
8120|0.18272795|0.024011932|0.6939655|0.04641776|1||0.0|bobby bitch dropping in five minutes though .... let that sink in &#128588;&#128588;
8121|0.18270537|0.02400835|0.6939655|0.046411067|1||0.0|bobby bitch&gt;hot nigga
8122|0.18268281|0.02400477|0.6939655|0.046404384|1||0.04347826|"bobby bitch? dickhead &#8220;@oprahsidenigga: top 3 bobby shmurda songs: 1. hot nigga 2. 3.&#8221;" 8351,3,0,3,0,1,bobby stole the black from gabby. pedro: but she kept all the ghetto. #lifemade
8123|0.18266025|0.024001192|0.6939655|0.046397697|1||0.0|"bomb your house, then fuck your bitch. all hail al qaeda"
8124|0.18263769|0.023997616|0.6939655|0.04639101|1||0.0|bond had the hoes and the money bourne kicked ass no gadgets hawk always let a bitch die
8125|0.18261513|0.023994038|0.6939655|0.046384327|1||0.0|boney ass bitch farting out mini basketballs &#128514;
8126|0.18259259|0.023990463|0.6939655|0.046377648|1||0.0|boosie ran this hoe
8127|0.18257006|0.023986889|0.6939655|0.046370972|1||0.0|boozer so trash
8128|0.18254752|0.023983316|0.6939655|0.046364296|1||0.0|bored then a hoe in the auditorium &#128557;&#128299; hmu!
8129|0.182525|0.023979744|0.6939655|0.04635762|1||0.0|bored then a hoe! listening to these fuck ass adults lecturing us with @__vercetti
8130|0.18250246|0.023976173|0.6939655|0.046350945|1||0.0|boss ass bitch remix &#128514;&#128514;&#128557;
8131|0.18247995|0.023972603|0.6939655|0.04634427|1||0.0|bossd up on my old hoes
8132|0.1825808|0.023972603|0.6939655|0.04634427|2||0.0|boston's jihadi nest and student arm of the muslim brotherhood &#187; joe for america  via @realjtp
8133|0.18255828|0.023969034|0.6939655|0.0463376|1||0.0|both but that was the old me lol rt @kandyyammsz u be havin bitches on deck for the sex or it's a new joint every time?
8134|0.18253577|0.023965467|0.6939655|0.046330936|1||0.0|both of my bitches drive range rovers
8135|0.18251325|0.0239619|0.6939655|0.046324268|1||0.0|both of them hoes losers and need to hit the gym
8136|0.18249075|0.023958333|0.6939655|0.046317603|1||0.0|both trash but i guess they got tired of chalmers trash starting rt @everybodyhatesx: how chalmers lose his job to norris cole? lmfaoooo
8137|0.18246825|0.023954768|0.6939655|0.046310943|1||0.0|both y'all pussy son beat it
8138|0.18244576|0.023951204|0.6939655|0.046304286|1||0.0|bought that bitch mozzarella sticks. bitches love mozzarella sticks
8139|0.18242328|0.023947643|0.6939655|0.04629763|1||0.0|bought these bitches breakfast and now getting kissed on my cheeks non stop...lol. check out is literally in 5 mins tho
8140|0.18252403|0.023947643|0.6939655|0.04629763|2||0.0|"bought this lp in manchester the other week, had no idea it was coloured vinyl. man what a steal!!!!! #vinylgasm #re-machined"
8141|0.18250154|0.023944082|0.6939655|0.046290975|1||0.0|bout tht time where the hoes are gettin dicked down
8142|0.18247905|0.02394052|0.6939655|0.046284318|1||0.0|bout to bust this bitch wide open. such a waste of money!
8143|0.18245657|0.02393696|0.6939655|0.046277665|1||0.0|bout to dub dis bitch
8144|0.1824341|0.023933403|0.6939655|0.046271015|1||0.0|bout to get a breasts reduction these bitches be in the way&#128530;
8145|0.1825348|0.023933403|0.6939655|0.046271015|2||0.0|bout to make some brownies in a few.
8146|0.18251231|0.023929846|0.6939655|0.04626437|1||0.0|bout to put me some hoes on backpage .. try my pimp hand out! &#128526;&#128075;&#128162;
8147|0.18248984|0.02392629|0.6939655|0.04625772|1||0.0|bout to smoke a 3.5 n dis bitch .. #pollution
8148|0.18246737|0.023922734|0.6939655|0.046251073|1||0.0|bout to unfollow all the bitches i follow currently and follow all new bitches. i need change in my life and i feel like that's a good start
8149|0.18244492|0.02391918|0.6939655|0.046244435|1||0.0|bouta rasengan all these stupid bitches
8150|0.18242246|0.023915626|0.6939655|0.04623779|1||0.0|"bow down bitches, bow down bitchess"
8151|0.1824|0.023912074|0.6939655|0.046231154|1||0.0|bowling green's campus looks old as fuck. like state penitentiary old. but they do have a lot of bitches so i guess that counts for a lot
8152|0.18237755|0.023908524|0.6939655|0.04622452|1||0.0|"boy yo bitch a lame , dont nobody know her but you"
8153|0.1823551|0.023904974|0.6939655|0.04621788|0||0.0|boy yung thug is a fag
8154|0.18233268|0.023901425|0.6939655|0.04621125|1||0.0|boy a bitch still ain't got the proper amount of sleep &#128514;&#128557;&#9995;&#128553;
8155|0.18231025|0.023897877|0.6939655|0.046204615|1||0.0|boy damn jitt got his ass bitch slapped in da court yard comin to 6th period &#128514;&#128514;&#128514; i was yelln n shit
8156|0.18228783|0.02389433|0.6939655|0.04619799|1||0.0|boy these downlow niccas should be ashamed
8157|0.1822654|0.023890786|0.6939655|0.046191365|1||0.0|boy you gotta turn that nikki song all the way down on the volume kuz it's trash ... but that the ass fat lawd&#128525;&#128525;&#128525;&#128588;&#128588;&#128588;
8158|0.18224299|0.023887241|0.6939655|0.046184745|1||0.0|boy! &#128514;&#128514;&#128514; rt @jwill252: some hoes be setting themselves up for failure shit be so funny!! i'm sleep tho &#128526;&#128526;&#128514;&#128514;
8159|0.18222058|0.023883697|0.6939655|0.046178114|1||0.07692308|boyfriends and brothers will drop off and pick up bitches from their fast food job as long as their promised a free meal.
8160|0.18219818|0.023880154|0.6939655|0.04617149|1||0.0|boys dont wanna seem like bitch thats why they dont express feelings like us females do
8161|0.18217579|0.023876613|0.6939655|0.046164874|1||0.0|"boys want bad bitches , and dummies. men want strong women who respect themselves and support his grind while handling hers."
8162|0.18215339|0.023873072|0.6939655|0.046158258|1||0.083333336|boyyyyy if i had a bitch who pussy taste lil mama's spaghetti.... that would b 1 happy bitch!!!&#8230;
8163|0.182131|0.023869533|0.6939655|0.04615164|1||0.0|brackin in da bity boolin wit sum bitches straight bleedin
8164|0.18210863|0.023865994|0.6939655|0.046145026|1||0.0|brad pitt is older than charlie sheen. what the fuckkkkkkkkkkkkk.
8165|0.18208624|0.023862457|0.6939655|0.046138413|0||0.0|"brady heard yall say he was washed, now he washing the league on you hoe ass niggas."
8166|0.18206388|0.023858922|0.6939655|0.04613181|1||0.0|"brag bout your hoes, you prolly get 0 to no pussy."
8167|0.18204151|0.023855386|0.6939655|0.0461252|1||0.0|brag to you about the hoes he hittin and when you ask for a pic he show you some sorry ass female.. then all you can do is laugh..
8168|0.18214197|0.023855386|0.6939655|0.0461252|2||0.0|brandon jennings trash
8169|0.18211961|0.023851851|0.6939655|0.046118584|1||0.0|break shit fuck the law....grrrr...fuck that shit...punch that bitch!
8170|0.18222004|0.023851851|0.6939655|0.046118584|2||0.0|breakfast fried chicken jerk chicken tater tots white rice nd press yellow rice nd beans mac nd cheese
8171|0.18232045|0.023851851|0.6939655|0.046118584|2||0.0|breakfast of champions shrimp lobster balls (no sandusky) french fries nd a nice big quahog (clam for&#8230;
8172|0.18229806|0.02384832|0.6939655|0.04611199|1||0.0|breaking news: ur a little bitch
8173|0.18227568|0.023844786|0.6939655|0.04610538|1||0.0|breaking yo bitch like a kitkat nigga
8174|0.18225332|0.023841256|0.6939655|0.046098784|1||0.0|"breakup anthem &#128680;&#128680;&#128680;""we threw shidd lemme just fall back pick up my side hoes cuz i stayed in contact"" &#128526; "
8175|0.18223095|0.023837727|0.6939655|0.046092182|1||0.0|breezy gotta sleep this hoe
8176|0.18220858|0.023834197|0.6939655|0.04608559|1||0.0|"briahna told me the best advice i ever gave her was that it ""aint nothing to cut dat bitch off"" lmao."
8177|0.18218623|0.023830669|0.6939655|0.046078995|1||0.0|"brie said ""we were together since before we were born."" you guys are twins.. duh bitch. omg who wrote the script?! #bellatwins"
8178|0.18228656|0.023830669|0.6939655|0.046078995|2||0.0|brilliant job by @nelsoncanache to limp it back to the pits without causing a yellow. wish he didn't need to though. #plm
8179|0.1822642|0.023827143|0.6939655|0.0460724|1||0.0|bring a niggah some icecream
8180|0.18224184|0.023823617|0.6939655|0.046065807|1||0.0|bring another bitch for a real nigga.
8181|0.18221949|0.023820091|0.6939655|0.046059217|1||0.0|"britt attitude be for no reason , bitch mad at breakfast &#128514;&#128514;"
8182|0.18219715|0.023816569|0.6939655|0.04605263|1||0.0|bro i'm bored then a hoe rt
8183|0.18217482|0.023813045|0.6939655|0.04604604|0||0.0|"bro everybody is a ho then, fuck it, your favorite color is mango red you are a ho, you charge your phone all the way to 100% = ho, smh"
8184|0.1821525|0.023809524|0.6939655|0.046039462|1||0.0|bro what in the fuck y'all bitches thinking ... that is not ok
8185|0.18213016|0.023806004|0.6939655|0.046032883|1||0.0|"bro's before hoes, not bro's over your girlfriend"
8186|0.18210784|0.023802483|0.6939655|0.046026304|1||0.0|"bro's before hoes, not bro's over your girlfriend..."
8187|0.18208553|0.023798965|0.6939655|0.046019726|1||0.0|broke bitches be like oh he got monn-neyyy
8188|0.18206322|0.023795448|0.6939655|0.046013147|1||0.0|broke bitches make me sick
8189|0.18204091|0.023791932|0.6939655|0.04600657|1||0.0|broke bitches on my tl...
8190|0.18201862|0.023788417|0.6939655|0.046000004|1||0.0|broke bitches that talk shit those the ones that i stunt for &#128526;
8191|0.18199633|0.023784902|0.6939655|0.04599343|1||0.0|"broke bitches that talk shit, now them the bitches i stunt for &#9994;"
8192|0.18197404|0.023781389|0.6939655|0.04598686|1||0.0|broke hoes always wanna argue u ain't ate all day were u get that energy from &#128514;&#128514;
8193|0.18195176|0.023777876|0.6939655|0.045980293|1||0.0|broke pussy boy deion's record.
8194|0.18192948|0.023774365|0.6939655|0.045973726|1||0.0|broner would still knock half u niccas out
8195|0.1819072|0.023770856|0.6939655|0.045967165|1||0.0|brooo chinese sounds goooood then a hoe rn but my momma making carne con chile so i guess i'm gucci with that &#128527;&#128076;
